Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1646862864588865539,"Atendemos las causas y consecuencias de la marginación. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/Pivyf3Bogc","atendemos las causas y consecuencias de la marginacion. conferencia de prensa matutina, desde palacio nacional","we attend to the causes and consequences of marginalization. morning press conference, from the national palace","We address the causes and consequences of marginalization. Morning press conference, from the National Palace",We are looking at the causes and consequences of marginalization.,"attention to the causes and consequences of the marginalization. morning press conference, from National Palace",2023-04-14 13:07:58+00:00,es
1646661036983083008,"Me reuní con mi amigo Jeremy Corbyn. Nunca olvidaré que, cuando estábamos en la oposición y él era líder del Partido Laborista Independiente en el Parlamento inglés, me visitó en Tabasco y luego nos encontramos en Londres.

Jeremy es honesto y una esperanza para el pueblo del… https://t.co/kFs619CKTe https://t.co/Wl6bnsExAV","me reuni con mi amigo jeremy corbyn. nunca olvidare que, cuando estabamos en la oposicion y el era lider del partido laborista independiente en el parlamento ingles, me visito en tabasco y luego nos encontramos en londres.
jeremy es honesto y una esperanza para el pueblo del...","I met my friend jeremy corbyn. I will never forget that, when we were in opposition and he was the leader of the independent labor party in the english parliament, he visited me in tabasco and then we met in london. Jeremy is honest and a hope for the town of the...","I met my friend Jeremy Corbyn. I will never forget that, when we were in opposition and he was leader of the Independent Labour Party in the English Parliament, he visited me in Tabasco and then we met in London.
Jeremy is honest and a hope for the people of the...",I met with my friend Jeremy Corbyn. I will never forget that when we were in the opposition and were leader of the Independent Labour Party,"I met my friend Jeremy Corbyn. I will never forget that when we were in opposition and he was leader of the independent Labour party in the English parliament, I visited in Tabasco and then we met in London. Jeremy is honest and a hope for the people of...",2023-04-13 23:45:59+00:00,es
1646498492041560067,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/P3venhT2nE","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-13 13:00:05+00:00,es
1646139841766105089,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/XqpwagfK5Y","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-12 13:14:56+00:00,es
1645781074252021760,Trabajaremos de manera conjunta para disminuir el consumo de drogas y conseguir el bienestar de los jóvenes. Conferencia matutina https://t.co/34uVHGl6aF,trabajaremos de manera conjunta para disminuir el consumo de drogas y conseguir el bienestar de los jovenes. conferencia matutina,We will work together to reduce drug use and achieve the well-being of young people. morning conference,We will work together to reduce drug use and achieve the well-being of young people. Morning Conference,We will work together to reduce drug use and achieve the wellbeing of young people.,We will work together to reduce drug use and achieve the well-being of young people.,2023-04-11 13:29:19+00:00,es
1645562423016038401,Platiqué con el padre Solalinde sobre migración y justicia. https://t.co/6QgsX5cOPB,platique con el padre solalinde sobre migracion y justicia.,I talked to Father Solalinde about migration and justice.,Talk to Father Solalinde about Migration and Justice.,I'm going to talk to Father Sollalinde about immigration and justice.,talk to Father Solalinde about migration and justice.,2023-04-10 23:00:29+00:00,es
1645415831625695233,El Tren Maya reúne nuestra historia y convivencia con la naturaleza en un proyecto estratégico. Conferencia matutina https://t.co/FHj243TbEB,el tren maya reune nuestra historia y convivencia con la naturaleza en un proyecto estrategico. conferencia matutina,the mayan train brings together our history and coexistence with nature in a strategic project. morning conference,The Mayan Train brings together our history and coexistence with nature in a strategic project. Morning Conference,The Mayan train brings together our history and coexistence with nature in a strategic project.,the Mayan train gathers our history and coexistence with nature in a strategic project.,2023-04-10 13:17:59+00:00,es
1645179479298555904,Seguirán las mañaneras porque todos tenemos derecho a estar informados y también a disentir. https://t.co/VR4gLIBhxi,seguiran las mananeras porque todos tenemos derecho a estar informados y tambien a disentir.,The mornings will continue because we all have the right to be informed and also to disagree.,The mornings will continue because we all have the right to be informed and also to dissent.,They'll follow the cucumbers because we all have the right to be informed and also to dissent.,They will follow the mornings because we all have the right to be informed and also to disagree.,2023-04-09 21:38:48+00:00,es
1644849149920067587,"El 07 de abril de 2005, los legisladores del PRIAN me desaforaron por órdenes de Fox y con la complicidad de los ministros de la Corte. Los jóvenes que ayer cumplieron 18 años —la mayoría de edad— estaban naciendo; para ellos repito el discurso de esa ocasión.… https://t.co/fsrHQd4Hnd","el 07 de abril de 2005, los legisladores del prian me desaforaron por ordenes de fox y con la complicidad de los ministros de la corte. los jovenes que ayer cumplieron 18 anos --la mayoria de edad-- estaban naciendo; para ellos repito el discurso de esa ocasion....","on april 7, 2005, the prian legislators expelled me by order of fox and with the complicity of the ministers of the court. the youngsters who turned 18 yesterday --the age of majority-- were being born; for them I repeat the speech of that occasion....","On April 7, 2005, the PRIAN legislators stripped me of my immunity on Fox's orders and with the complicity of the justices of the Court. The young people who turned 18 yesterday -- the age of majority -- were being born; For them I repeat the speech of that occasion....","On April 7, 2005, the lawmakers of the Prian were calling me out on Fox's orders and with the complicity of the","On April 7, 2005, the legislators of the prian disapproved me by fox orders and with the complicity of the court ministers.The young people who yesterday turned 18 years old - the majority - were being born; for them I repeat the speech of that occasion....",2023-04-08 23:46:11+00:00,es
1644432698419843074,"Tolstoi sobre Jesús:

""Cristo es un reformador que desmoronó los antiguos fundamentos de la vida y nos proporcionó unos nuevos, y cuya reforma aún no se ha llevado a cabo y todavía sigue vigente"".","tolstoi sobre jesus:
""cristo es un reformador que desmorono los antiguos fundamentos de la vida y nos proporciono unos nuevos, y cuya reforma aun no se ha llevado a cabo y todavia sigue vigente"".","Tolstoy about Jesus: &quot;Christ is a reformer who demolished the old foundations of life and provided us with new ones, and whose reform has not yet been carried out and is still in force.&quot;","Tolstoy on Jesus:
""Christ is a reformer who broke down the old foundations of life and provided us with new ones, and whose reform has not yet been carried out and is still in force.""","Tolstoi about Jesus: ""Christ is a reformer who has broken down the old foundations of life and set up new ones for","Tolstoy on jesus: ""Christ is a reformer who breaks down the ancient foundations of life and provides us with new ones, and whose reform has not yet been carried out and is still in force"".",2023-04-07 20:11:22+00:00,es
1644160713953509377,"De Gandhi sobre Jesús:

“No sé de nadie que haya hecho más por la humanidad que Jesús. De hecho, no encuentro nada malo en el cristianismo”. Pero entonces añadió: “El problema está en ustedes los cristianos, pues no viven de conformidad con lo que enseñan”.","de gandhi sobre jesus:
""no se de nadie que haya hecho mas por la humanidad que jesus. de hecho, no encuentro nada malo en el cristianismo"". pero entonces anadio: ""el problema esta en ustedes los cristianos, pues no viven de conformidad con lo que ensenan"".","From Gandhi on Jesus: &quot;I don't know of anyone who has done more for humanity than Jesus. In fact, I find nothing wrong with Christianity.&quot; but then he added: &quot;the problem is with you Christians, because you do not live according to what you teach.&quot;","From Gandhi on Jesus:
""I don't know of anyone who has done more for humanity than Jesus. In fact, I don't find anything wrong with Christianity."" But then he added: ""The problem is in you Christians, because you do not live according to what you teach.""","Gandhi's words about Jesus: ""I don't know of anyone who has done more for mankind than Jesus. In fact, I","of gandhi on jesus: ""I know of no one who has done more for humanity than jesus. in fact, I find nothing wrong in Christianity.""But then he added: ""the problem is in you Christians, for they do not live according to what they teach.""",2023-04-07 02:10:35+00:00,es
1643720470263635972,Alianza de Países de América Latina y el Caribe Contra la Inflación https://t.co/Kx3AhSCBgB,alianza de paises de america latina y el caribe contra la inflacion,alliance of countries of latin america and the caribbean against inflation,ALLIANCE OF LATIN AMERICAN AND CARIBBEAN COUNTRIES AGAINST INFLATION,The Alliance of Latin American and Caribbean Countries Against Inflation,alliance of Latin American countries and the Caribbean against inflation,2023-04-05 21:01:13+00:00,es
1643606437577228288,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/vEMKGhcQKX","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-04-05 13:28:06+00:00,es
1643332836336992256,Hoy el Gobierno de México firmó un convenio para comprar a Iberdrola 13 plantas de generación de energía eléctrica que formarán parte del patrimonio público y serán operadas por la CFE. Es una nueva nacionalización. https://t.co/gL38A7tcf9,hoy el gobierno de mexico firmo un convenio para comprar a iberdrola 13 plantas de generacion de energia electrica que formaran parte del patrimonio publico y seran operadas por la cfe. es una nueva nacionalizacion.,today the government of mexico signed an agreement to purchase from iberdrola 13 power generation plants that will form part of the public patrimony and will be operated by the cfe. It is a new nationalization.,Today the Government of Mexico signed an agreement to buy from Iberdrola 13 electric power generation plants that will be part of the public patrimony and will be operated by the CFE. It is a new nationalization.,Today the Mexican government signed an agreement to buy from iberdrola 13 power plants that will be part of the public heritage and will,Today the government of mexico has signed an agreement to buy from iberdrola 13 power generation plants that will be part of the public heritage and will be operated by the cfe. is a new nationalization.,2023-04-04 19:20:54+00:00,es
1643243196519002112,Atendemos las causas de la violencia con oportunidades y no permitimos que aumente el consumo de sustancias ilegales. Conferencia matutina https://t.co/T2bmyFnzxb,atendemos las causas de la violencia con oportunidades y no permitimos que aumente el consumo de sustancias ilegales. conferencia matutina,we address the causes of violence with opportunities and we do not allow the consumption of illegal substances to increase. morning conference,We address the causes of violence with opportunities and do not allow the consumption of illegal substances to increase. Morning Conference,We are looking at the causes of violence with opportunities and we are not allowing the use of illegal substances to increase.,we address the causes of violence with opportunities and we do not allow the consumption of illegal substances to increase.,2023-04-04 13:24:42+00:00,es
1643082152291225602,"El sismo de 5.5 con epicentro cerca de Puerto Escondido en Oaxaca, al parecer y afortunadamente, no causó daños mayores. De todas maneras están actuando Protección Civil, las secretarías de la Defensa Nacional y Marina y el gobierno del estado.","el sismo de 5.5 con epicentro cerca de puerto escondido en oaxaca, al parecer y afortunadamente, no causo danos mayores. de todas maneras estan actuando proteccion civil, las secretarias de la defensa nacional y marina y el gobierno del estado.","The 5.5 earthquake with its epicenter near Puerto Escondido in Oaxaca, apparently and fortunately, did not cause major damage. In any case, civil protection, the secretaries of national and marine defense and the state government are acting.","The 5.5 earthquake with epicenter near Puerto Escondido in Oaxaca, apparently and fortunately, did not cause major damage. In any case, Civil Protection, the Secretaries of National Defense and Navy and the State Government are acting.","The 5.5 quake with epicenter near a hidden port in Oaxaca, apparently and fortunately, did not cause major damage","the earthquake of 5.5 with epicenter near port hidden in Oaxaca, apparently and fortunately, does not cause us major damages. anyway they are acting civil protection, the secretaries of the national and marine defense and the government of the state.",2023-04-04 02:44:46+00:00,es
1643015477957132288,"Les comparto esta plática con Mariano Rivera, leyenda del béisbol y ejemplo de humanismo. https://t.co/Ztv8UIcYXK","les comparto esta platica con mariano rivera, leyenda del beisbol y ejemplo de humanismo.","I share this talk with Mariano Rivera, baseball legend and example of humanism.","I share this conversation with Mariano Rivera, baseball legend and example of humanism.","I'm sharing this conversation with Mariano Rivera, baseball legend and example of humanism.","I share this talk with Marian Rivera, a baseball legend and an example of humanism.",2023-04-03 22:19:50+00:00,es
1642883200581263360,El Tren Maya impulsa el desarrollo sustentable e integral del sureste. Conferencia matutina https://t.co/JokD0vbuYh,el tren maya impulsa el desarrollo sustentable e integral del sureste. conferencia matutina,the mayan train promotes the sustainable and comprehensive development of the southeast. morning conference,The Mayan Train promotes the sustainable and integral development of the Southeast. Morning Conference,The Mayan train is driving the sustainable and inclusive development of the Southeast.,the Mayan train promotes the sustainable and integral development of the southeast.,2023-04-03 13:34:12+00:00,es
1642701318971326464,"Concluimos encuentros con servidores públicos de las 32 entidades federativas e informo que, de las 2 mil 744 sucursales del Banco del Bienestar, se han edificado 2 mil 138; están en proceso de construcción 553 e iniciarán trabajos en 53 más. Es un avance de 77.92%.

Ya es el… https://t.co/jIgTgvhn5J https://t.co/Eu8foAARPN","concluimos encuentros con servidores publicos de las 32 entidades federativas e informo que, de las 2 mil 744 sucursales del banco del bienestar, se han edificado 2 mil 138; estan en proceso de construccion 553 e iniciaran trabajos en 53 mas. es un avance de 77.92%.
ya es el...","We concluded meetings with public servants of the 32 federal entities and I report that, of the 2,744 branches of the welfare bank, 2,138 have been built; 553 are under construction and work will begin on 53 more. is an advance of 77.92%. it's already...","We concluded meetings with public servants of the 32 states and reported that, of the 2,744 branches of the Welfare Bank, 2,138 have been built; 553 are under construction and work will begin on 53 more. It is an advance of 77.92%.
It is already the...","We concluded meetings with public servants of the 32 federal entities and I report that, of the 2 thousand 744 branches of the w","We concluded meetings with public servants of the 32 states and reported that, of the 2,744 branches of the welfare bank, 2 thousand 138 have been built; they are in construction process 553 and will start work in 53 more. is an advance of 77.92%. already is the...",2023-04-03 01:31:29+00:00,es
1642679688337211392,"Les comparto este video del ansiado camino a Guadalupe Ocotán, de la región huichol, en Nayarit. https://t.co/VIPb37XPCQ","les comparto este video del ansiado camino a guadalupe ocotan, de la region huichol, en nayarit.","I share this video of the long-awaited road to Guadalupe Ocotan, from the Huichol region, in Nayarit.","I share this video of the long-awaited road to Guadalupe Ocotan, in the Huichol region, in Nayarit.","I'm sharing this video of the long-awaited road to Guadalupe Ocotan, from the Huichol region, in","I share this video of the long-awaited road to guadalupe ocotan, from the Huichol region, in Nayarit.",2023-04-03 00:05:31+00:00,es
1642675398524932097,Miren esta obra de arte de la cultura cora. https://t.co/POUyAwJ1Vx,miren esta obra de arte de la cultura cora.,Look at this work of art from the Cora culture.,Look at this work of art from Cora culture.,Look at this artwork of the kora culture.,Look at this work of art of the Cora culture.,2023-04-02 23:48:29+00:00,es
1642293550661632001,A esto me refiero. Es contradictorio e hipócrita: https://t.co/ZL5ceR0v99,a esto me refiero. es contradictorio e hipocrita:,thats what I refer. is contradictory and hypocritical:,That is what I mean. It is contradictory and hypocritical:,This is what I mean. It's contradictory and hypocritical:,This is what I'm talking about. It's contradictory and hypocritious:,2023-04-01 22:31:09+00:00,es
1642275802934018048,"Amenazan con invadir, venden armas de alto poder en sus tianguis, no hacen nada por sus jóvenes, padecen —lamentablemente— de la terrible y mortal pandemia del fentanilo, pero no atienden las causas. No les preocupa el bienestar, sólo el dinero, ni fortalecen valores morales,… https://t.co/LcTXgUeFOI","amenazan con invadir, venden armas de alto poder en sus tianguis, no hacen nada por sus jovenes, padecen --lamentablemente-- de la terrible y mortal pandemia del fentanilo, pero no atienden las causas. no les preocupa el bienestar, solo el dinero, ni fortalecen valores morales,...","They threaten to invade, they sell high-powered weapons in their street markets, they do nothing for their youth, they suffer --unfortunately-- from the terrible and deadly fentanyl pandemic, but they do not address the causes. They are not concerned with well-being, only money, nor do they strengthen moral values,...","They threaten to invade, sell high-powered weapons in their tianguis, do nothing for their young people, suffer --unfortunately-- from the terrible and deadly fentanyl pandemic, but they do not address the causes. They are not concerned with welfare, only money, nor do they strengthen moral values,...","They threaten to invade, sell high-powered weapons to their gangs, do nothing for their youth, suffer - sadly -","They threaten to invade, sell high-powered weapons in their thianguis, do nothing for their young people, suffer - unfortunately - from the terrible and deadly pandemic of fentanyl, but do not attend to the causes. They do not care about well-being, only money, nor do they strengthen moral values,...",2023-04-01 21:20:38+00:00,es
1641984827653226497,"Tenía programadas evaluaciones del Banco de Bienestar en Tijuana y Juárez. Me acompañaron el secretario de Salud, Jorge Alcocer y el director general del IMSS, Zoé Robledo, para ver a migrantes hospitalizados en esta última ciudad  y mejorar su atención médica. Ojalá sanen. https://t.co/wrCtqmOljJ","tenia programadas evaluaciones del banco de bienestar en tijuana y juarez. me acompanaron el secretario de salud, jorge alcocer y el director general del imss, zoe robledo, para ver a migrantes hospitalizados en esta ultima ciudad y mejorar su atencion medica. ojala sanen.","I had scheduled evaluations of the welfare bank in Tijuana and Juarez. the secretary of health, jorge alcocer, and the general director of the imss, zoe robledo, accompanied me to see migrants hospitalized in this last city and improve their medical care. I hope they heal.","It had scheduled evaluations of the Welfare Bank in Tijuana and Juarez. I was accompanied by the Secretary of Health, Jorge Alcocer and the general director of the IMSS, Zoe Robledo, to see migrants hospitalized in the latter city and improve their medical care. Hopefully they heal.",I had scheduled evaluations of the welfare bank in Tijuana and Juarez. I was accompanied by the health secret,"I had scheduled evaluations of the welfare bank in Tijuana and Juarez. I was accompanied by the secretary of health, jorge alcocer and the general director of the imss, zoe oak, to see migrants hospitalized in this last city and improve their medical attention.",2023-04-01 02:04:24+00:00,es
1641791593257529346,"Que siempre triunfe la justicia sobre el poder. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/N8UfBEM7z0","que siempre triunfe la justicia sobre el poder. conferencia de prensa matutina, desde palacio nacional","may justice always triumph over power. morning press conference, from the national palace","May justice always triumph over power. Morning press conference, from the National Palace","That justice always triumphs over power. Morning press conference, from the national palace","that always triumphs justice over power. morning press conference, from national palace",2023-03-31 13:16:33+00:00,es
1641430619132493824,"Un gobierno democrático no puede ocultar nada. Conferencia de prensa matutina, desde Palacio Nacional https://t.co/thsr9ayCIk","un gobierno democratico no puede ocultar nada. conferencia de prensa matutina, desde palacio nacional","a democratic government cannot hide anything. morning press conference, from the national palace","A democratic government cannot hide anything. Morning press conference, from the National Palace",A democratic government can't hide anything.,"a democratic government can't hide anything. morning press conference, from the national palace",2023-03-30 13:22:10+00:00,es
1641206200632221697,"Recibí a Alexa Grasso, campeona mundial de la UFC en artes marciales mixtas. Por joven, mujer y deportista es un orgullo de México. https://t.co/lKXm7fgAjF","recibi a alexa grasso, campeona mundial de la ufc en artes marciales mixtas. por joven, mujer y deportista es un orgullo de mexico.","received alexa grasso, ufc world champion in mixed martial arts. As a young man, woman and athlete, he is a pride of Mexico.","He hosted Alexa Grasso, UFC world champion in mixed martial arts. For young, woman and athlete is a pride of Mexico.","I received Alexa Grasso, the UFC world champion in mixed martial arts. For young, female and athlete,","I received alexa grasso, world champion of ufc in mixed martial arts. by young, woman and sportsman is a pride of mexico.",2023-03-29 22:30:25+00:00,es
1641158449336598531,Este fue mi mensaje en la Cumbre por la Democracia 2023. https://t.co/WXfXq5FBjM,este fue mi mensaje en la cumbre por la democracia 2023.,This was my message at the 2023 Democracy Summit.,This was my message at the 2023 Democracy Summit.,This was my message at the 2023 Democracy Summit.,This was my message at the summit for democracy 2023.,2023-03-29 19:20:40+00:00,es
1641069864617123840,La economía nacional se consolida bajo el modelo de crecimiento con justicia. Conferencia matutina https://t.co/mknlLT5IM4,la economia nacional se consolida bajo el modelo de crecimiento con justicia. conferencia matutina,The national economy is consolidated under the model of growth with justice. morning conference,The national economy is consolidated under the model of growth with justice. Morning Conference,The national economy is consolidated under the model of fair growth.,the national economy is consolidated under the model of growth with justice.,2023-03-29 13:28:39+00:00,es
1640698651604312067,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/ApdLQrJkIP","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-28 12:53:35+00:00,es
1640444085529112576,"Me reuní con Guido Croxatto, abogado de Pedro Castillo, el presidente que fue destituido de manera ilegal y está injustamente en prisión padeciendo por el clasismo y el racismo que impera, tristemente, en Perú. Me envió una carta que comparto con ustedes:

https://t.co/JBviqACmVs https://t.co/LKtQYvWaXx","me reuni con guido croxatto, abogado de pedro castillo, el presidente que fue destituido de manera ilegal y esta injustamente en prision padeciendo por el clasismo y el racismo que impera, tristemente, en peru. me envio una carta que comparto con ustedes:","I met with guido croxatto, a lawyer for pedro castillo, the president who was illegally ousted and is unjustly in prison suffering from the classism and racism that sadly prevails in peru. He sent me a letter that I share with you:","I met with Guido Croxatto, lawyer of Pedro Castillo, the president who was illegally removed and is unjustly in prison suffering from the classism and racism that prevails, sadly, in Peru. I send myself a letter that I share with you:","I met with Guido Cruzado, Pedro Castillo's lawyer, the president who was unlawfully removed and is unjustly","I met with Guido croxatto, lawyer of Pedro Castillo, the president who was illegally dismissed and unjustly imprisoned suffering from the classism and racism that reigns, sadly, in Peru. He sent me a letter that I share with you:",2023-03-27 20:02:02+00:00,es
1640338199422857217,El Tren Maya contribuirá al turismo y la captación de divisas en el sureste. Conferencia matutina https://t.co/mm4JapZksZ,el tren maya contribuira al turismo y la captacion de divisas en el sureste. conferencia matutina,the mayan train will contribute to tourism and foreign exchange earnings in the southeast. morning conference,The Mayan Train will contribute to tourism and foreign exchange in the southeast. Morning Conference,The Mayan train will contribute to tourism and currency collection in the Southeast.,the Mayan train will contribute to tourism and foreign exchange capture in the southeast.,2023-03-27 13:01:17+00:00,es
1640109460839596033,"Nos reunimos en Mérida con constructores públicos y privados para evaluar el avance del Tren Maya. Están terminados 600 km de terracerías; se tienden rieles, sistema eléctrico, estaciones y obras complementarias. Continúa inamovible la fecha de inauguración en diciembre de 2023. https://t.co/FCVbaahSi4","nos reunimos en merida con constructores publicos y privados para evaluar el avance del tren maya. estan terminados 600 km de terracerias; se tienden rieles, sistema electrico, estaciones y obras complementarias. continua inamovible la fecha de inauguracion en diciembre de 2023.","we met in merida with public and private builders to evaluate the progress of the mayan train. 600 km of dirt roads are finished; rails, electrical system, stations and complementary works are laid. The inauguration date remains unchanged in December 2023.","We met in Merida with public and private builders to evaluate the progress of the Mayan Train. 600 km of dirt roads are completed; Rails, electrical system, stations and complementary works are laid. The opening date in December 2023 remains unchanged.",We have met in merit with public and private builders to assess the progress of the Mayan train. 600 km of terraced houses,"we meet in merida with public and private builders to evaluate the advance of the Mayan train. 600 km of terraces are finished; rails, electric system, stations and complementary works are tending. the date of inauguration in December 2023 continues unmovable.",2023-03-26 21:52:21+00:00,es
1639780673371402240,"Bellas lagunitas cercanas a donde estamos construyendo el nuevo aeropuerto de Tulum. Llevamos dos días de supervisión de avances del Tren Maya, que es como un sueño que pronto, muy pronto, se volverá realidad. https://t.co/cBIdt3xOVE","bellas lagunitas cercanas a donde estamos construyendo el nuevo aeropuerto de tulum. llevamos dos dias de supervision de avances del tren maya, que es como un sueno que pronto, muy pronto, se volvera realidad.","beautiful little lagoons close to where we are building the new tulum airport. We have been supervising the progress of the Mayan train for two days, which is like a dream that soon, very soon, will come true.","Beautiful lagoons near where we are building the new airport of Tulum. We have been supervising the progress of the Mayan Train for two days, which is like a dream that soon, very soon, will come true.","We've been doing two days of oversight of the progress of the Mayan train, which is like a dream that will soon,","Beautiful little lakes near where we are building the new tulum airport.We have been monitoring progress of the Mayan train, which is like a dream that soon, very soon, will become reality.",2023-03-26 00:05:52+00:00,es
1639657736928632833,"Abrazo a familiares y amigos por el fallecimiento de Xavier López ""Chabelo"". Cómo olvidar que mi hijo mayor se despertaba temprano para verlo hace más de 40 años.","abrazo a familiares y amigos por el fallecimiento de xavier lopez ""chabelo"". como olvidar que mi hijo mayor se despertaba temprano para verlo hace mas de 40 anos.",I hug family and friends for the death of xavier lopez &quot;chabelo&quot;. How can I forget that my eldest son woke up early to see him more than 40 years ago.,"I hug family and friends for the death of Xavier Lopez ""Chabelo"". How to forget that my oldest son woke up early to see him more than 40 years ago.","I hug family and friends over Xavier Lopez's passing, like forgetting that my oldest son woke up early to see him","I embrace family and friends over the death of xavier lopez ""chabelo"". How to forget that my oldest son woke up early to see him more than 40 years ago.",2023-03-25 15:57:22+00:00,es
1639252570698035206,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/iaS9yhNYzg","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-24 13:07:23+00:00,es
1639008635383848969,"Hoy expuse la situación del país en el 'Encuentro XVIII padres e hijos empresarios' que promueve, entre otros, Carlos Slim. También me reuní con Larry Fink, presidente y director de BlackRock. En ambos casos hay amistad y coincidimos en las inmejorables oportunidades para México. https://t.co/nwxVwu5fcm","hoy expuse la situacion del pais en el 'encuentro xviii padres e hijos empresarios' que promueve, entre otros, carlos slim. tambien me reuni con larry fink, presidente y director de blackrock. en ambos casos hay amistad y coincidimos en las inmejorables oportunidades para mexico.","Today I explained the situation of the country at the '18th Entrepreneurial Fathers and Sons Meeting' promoted, among others, by Carlos Slim. I also met with larry fink, president and director of blackrock. In both cases there is friendship and we agree on the unbeatable opportunities for Mexico.","Today I presented the situation of the country in the 'Meeting XVIII Parents and Sons entrepreneurs' promoted, among others, Carlos Slim. I also met with Larry Fink, president and director of BlackRock. In both cases there is friendship and we agree on the unbeatable opportunities for Mexico.","Today I presented the situation of the country at the '18th meeting of parents and business children' which promotes, among others, Carlos","Today I exposed the situation of the country in the'meeting xviii parents and children entrepreneurs' that promotes, among others, carlos slim.I also met with larry fink, president and director of blackrock. in both cases there is friendship and we agree on the unbeatable opportunities for mexico.",2023-03-23 20:58:04+00:00,es
1638889868880416770,El papel protagónico en estos tiempos de transformación lo tiene el pueblo. Conferencia matutina https://t.co/U5gSojQ1AN,el papel protagonico en estos tiempos de transformacion lo tiene el pueblo. conferencia matutina,The leading role in these times of transformation is held by the people. morning conference,The leading role in these times of transformation is played by the people. Morning Conference,The people have a leading role in these times of transformation.,the protagonic role in these times of transformation is played by the people.,2023-03-23 13:06:08+00:00,es
1638676960636452864,"Hace unos días en conferencia matutina recordé a la periodista Regina Martínez y al fotógrafo Alberto Morales 'El Gato'; miren el video que me mandaron del Éxodo por la democracia, cuando caminamos en el 91, de Tabasco a la Ciudad de México. https://t.co/vFH21UBQxU","hace unos dias en conferencia matutina recorde a la periodista regina martinez y al fotografo alberto morales 'el gato'; miren el video que me mandaron del exodo por la democracia, cuando caminamos en el 91, de tabasco a la ciudad de mexico.","A few days ago in a morning conference I remembered the journalist Regina Martinez and the photographer Alberto Morales 'el gato'; look at the video they sent me of the exodus for democracy, when we walked in 1991, from tabasco to mexico city.","A few days ago in a morning conference I remembered the journalist Regina Martinez and the photographer Alberto Morales 'El Gato'; Look at the video they sent me of the Exodus for Democracy, when we walked in '91, from Tabasco to Mexico City.",A few days ago at a morning conference remember journalist Regina Martinez and photographer Alberto Morales 'the cat'; watch the video they sent,"A few days ago in a morning conference I remembered the journalist regina martinez and the photographer alberto morales 'the cat'; look at the video that I was sent from the exile for democracy, when we walked in 91, from tobacco to the city of mexico.",2023-03-22 23:00:07+00:00,es
1638529070295318528,"Conferencia de prensa matutina, desde Palacio Nacional https://t.co/ZLtdMOqmIT","conferencia de prensa matutina, desde palacio nacional","morning press conference, from the national palace","Morning press conference, from the National Palace","Morning press conference, from the national palace","morning press conference, from National Palace",2023-03-22 13:12:27+00:00,es
1638248021719928833,"217 Aniversario del Natalicio de Benito Juárez, desde Guelatao, Oaxaca https://t.co/8ZEpbom2WG","217 aniversario del natalicio de benito juarez, desde guelatao, oaxaca","217th anniversary of the birth of Benito Juarez, from Guelatao, Oaxaca","217th anniversary of the birth of Benito Juarez, from Guelatao, Oaxaca","217th anniversary of the birth of benito juarez, from guelatao, oaxaca","217th anniversary of the birth of Benito Juarez, from kelatao, Oaxaca",2023-03-21 18:35:40+00:00,es
1638162955941588993,"Conferencia de prensa matutina, desde Oaxaca https://t.co/R1ZvHk0LA1","conferencia de prensa matutina, desde oaxaca","morning press conference, from oaxaca","Morning press conference, from Oaxaca",Morning press conference from Oaxaca,"morning press conference, from Oaxaca",2023-03-21 12:57:38+00:00,es
1638021667980181513,¡Felicidades a los beisbolistas de México! Nunca habíamos llegado tan lejos en este apasionante deporte. Casi tocamos el cielo. Vendrán otras oportunidades. https://t.co/J1rWMUn3ju,!felicidades a los beisbolistas de mexico! nunca habiamos llegado tan lejos en este apasionante deporte. casi tocamos el cielo. vendran otras oportunidades.,Congratulations to the Mexican baseball players! we had never gone so far in this exciting sport. We almost touched the sky. Other opportunities will come.,Congratulations to the baseball players of Mexico! We have never come this far in this exciting sport. We almost touched the sky. Other opportunities will come.,We've never been this far in this exciting sport. We almost touched the sky. Other opportunities are coming.,Congratulations to the baseball players of mexico! We had never gone this far in this exciting sport. We almost touched the sky. Other opportunities will come.,2023-03-21 03:36:13+00:00,es
