Tweet ID,Original Tweet,Preprocessed,Reference Translation: Google Translation,Reference Translation: Microsoft Translation,Translated Tweet: M2M-100 model,Translated Tweet: MarianMT model,Created At,Language
1396804186071834626,"Le deseo a todos mis compañeros muchísima suerte y ojalá hagamos una gran Eurocopa. Animaré como uno más desde casa.
¡Un saludo grande a todos y siempre #VivaEspaña 🇪🇸 y #HalaMadrid ⚪️!","le deseo a todos mis companeros muchisima suerte y ojala hagamos una gran eurocopa. animare como uno mas desde casa.
!un saludo grande a todos y siempre vivaespana y halamadrid !",I wish all my teammates the best of luck and hopefully we will have a great Eurocup. I will cheer as one more from home. A big greeting to all and always viva Espana and Halamadrid!,"I wish all my teammates a lot of luck and hopefully we have a great European Championship. I will animate as one more from home.
A big greeting to all and always vivaespana and halamadrid!",I wish all my comrades good luck and hope we will have a great Eurocopa.,I wish all my comrades much luck and hope we make a great eurocup. I will cheer as one more from home. A great greeting to everyone and always alive and halamarid!,2021-05-24 12:24:03+00:00,es
1396804099945926661,"Me duele no haber podido ayudar más a mi equipo y no defender a España pero, en este caso, es mejor descansar, recuperarse bien del todo y, el año que viene, volver como lo hemos hecho siempre. Duele no representar a tu país, pero hay que ser honesto y sincero.","me duele no haber podido ayudar mas a mi equipo y no defender a espana pero, en este caso, es mejor descansar, recuperarse bien del todo y, el ano que viene, volver como lo hemos hecho siempre. duele no representar a tu pais, pero hay que ser honesto y sincero.","It hurts me not to have been able to help my team more and not defend Spain but, in this case, it is better to rest, fully recover and, next year, return as we have always done. It hurts not to represent your country, but you have to be honest and sincere.","It hurts me not to have been able to help my team more and not defend Spain but, in this case, it is better to rest, recover well and, next year, return as we have always done. It hurts not to represent your country, but you have to be honest and sincere.","I'm sorry I couldn't help my team any more and not defend backwards but in this case, it's better to rest, recover completely and, next year, come back as we always have.","It hurts me not to have been able to help my team any more and not to defend Spain but, in this case, it is better to rest, to recover well at all and, the anus that comes, to return as we have always done. it hurts not to represent your country, but to be honest and sincere.",2021-05-24 12:23:43+00:00,es
1396803746018078723,"He luchado y trabajado cada día en cuerpo y alma para poder llegar al 100% con el Real Madrid y la Selección, pero las cosas no siempre salen como uno quiere.","he luchado y trabajado cada dia en cuerpo y alma para poder llegar al 100% con el real madrid y la seleccion, pero las cosas no siempre salen como uno quiere.","I have fought and worked every day body and soul to be able to reach 100% with Real Madrid and the national team, but things don't always go the way you want.","I have fought and worked every day in body and soul to be able to reach 100% with Real Madrid and the national team, but things do not always go as you want.","I've fought and worked every day in body and soul to be able to get 100% with Real Madrid and the selection, but things don't always go the way you want.","I have fought and worked every day in body and soul to be able to reach 100% with the real madrid and select it, but things don't always go as you want.",2021-05-24 12:22:19+00:00,es
1396803230357725188,"Después de unos meses jodidos y una temporada atípica y distinta a lo que he vivido en toda mi carrera, también se une la Eurocopa.

After a tough few months and a strange season unlike anything I have experienced in my career comes the Euros. https://t.co/U8fWjR5et5","despues de unos meses jodidos y una temporada atipica y distinta a lo que he vivido en toda mi carrera, tambien se une la eurocopa.
after a tough few months and a strange season unlike anything i have experienced in my career comes the euros.","After a few screwed up months and an atypical and different season from what I have experienced in my entire career, the Eurocup also joins. After a tough few months and a strange season unlike anything I have experienced in my career comes the euros.","After a few fucked up months and an atypical season and different from what I have lived throughout my career, the European Championship also joins.
after a tough few months and a strange season unlike anything I have experienced in my career comes the euros.",After a tough few months and a strange season unlike anything I've experienced in my career comes the Euros.,"After a few months fucked up and an atypical season and different from what I have lived in my entire career, the eurocopa also joins. after a tough few months and a strange season unlike anything i have experienced in my career comes the euros.",2021-05-24 12:20:16+00:00,es
1395070543322402820,"Sami, what a journey! Congratulations on your amazing career. It has been a pleasure to be a part of it. Best of luck for the future. Fuerte abrazo, amigo @SamiKhedira. https://t.co/8wFuJ7ZVwA","sami, what a journey! congratulations on your amazing career. it has been a pleasure to be a part of it. best of luck for the future. fuerte abrazo, amigo samikhedira.","sami, what a journey! congratulations on your amazing career. it has been a pleasure to be a part of it. best of luck for the future. fuerte abrazo, amigo samikhedira.","Sami, what a journey! congratulations on your amazing career. it has been a pleasure to be a part of it. best of luck for the future. Big hug, friend Samikhedira.","Sami, what a journey! congratulations on your amazing career. it has been a pleasure to be a part of it. best of luck for the future.","Sami, what a journey! congratulations on your amazing career. it has been a pleasure to be a part of it. best of luck for the future. strong embrace, friend Samikhedira.",2021-05-19 17:35:11+00:00,es
1394000303880609792,"¡Hasta el final!
#HalaMadrid https://t.co/GfJ1oRk5Ef","!hasta el final!
halamadrid",!until the end! Go Madrid,"Until the end!
Halamadrid",♪ To the end ♪ ♪ Talk to me ♪,All the way to the end!,2021-05-16 18:42:26+00:00,es
1392964662992543746,"¡Hasta el final!
#HalaMadrid https://t.co/dzvTj3ldhu","!hasta el final!
halamadrid",!until the end! Go Madrid,"Until the end!
Halamadrid",♪ To the end ♪ ♪ Talk to me ♪,All the way to the end!,2021-05-13 22:07:10+00:00,es
1391374482376437766,"¡Al playoff! 🔝
¡Vamos, @lafabricacrm! 🤍
#RMCastilla https://t.co/nst1Hp56Qm","!al playoff!
!vamos, lafabricacrm!
rmcastilla","to the playoffs! Come on, lafabricacrm! rmcastilla","To the playoff!
Come on, lafabricacrm!
RmCastile",Let's go to the playoffs!,"Go to playoff! Come on, lafabricacrm! rmcastilla!",2021-05-09 12:48:21+00:00,es
1390300617759920128,"We're disappointed, yes. But we're not finished.
A history built on victories but @realmadriden has always risen from defeats. The league title is still there for us and we're up for it.
#HalaMadrid","we're disappointed, yes. but we're not finished.
a history built on victories but realmadriden has always risen from defeats. the league title is still there for us and we're up for it.
halamadrid","we're disappointed, yes. but we're not finished.
a history built on victories but realmadriden has always risen from defeats. the league title is still there for us and we're up for it.
halamadrid","we're disappointed, yes. but we're not finished.
a history built on victories but realmadriden has always risen from defeats. the league title is still there for us and we're up for it.
Halamadrid","We're disappointed, yes. but we're not finished. a history built on victories but realmadriden has always risen from defeats. the league title is still there for us and we're up for it.","we're disappointed, yes. but we're not finished. a history built on victories but realmadriden has always laugh from defeats. the league title is still there for us and we're up for it. halamadrid",2021-05-06 13:41:12+00:00,es
1390300431755120641,"Jodidos, sí. Hundidos, nunca.
La historia del @realmadrid se ha forjado con las victorias, pero se ha levantado de las derrotas. 
Nos queda la Liga y vamos a por ella. 
#HalaMadrid 
📸 Getty https://t.co/K1Py4PIY13","jodidos, si. hundidos, nunca.
la historia del realmadrid se ha forjado con las victorias, pero se ha levantado de las derrotas.
nos queda la liga y vamos a por ella.
halamadrid
getty","fucked up yeah sunk, never Real Madrid's history has been forged with victories, but it has risen from defeats. we have the league left and we are going for it. halamadrid getty","Fucked, yes. sunk, never.
The history of Real Madrid has been forged with victories, but it has risen from defeats.
We have the league left and we are going for it.
Halamadrid
Getty","The history of Real Madrid has been forged with victories, but it has risen from defeats. We have the league and we're going to get it.","Fucked, yeah. sunken, never. The story of the realmadrid has been forged with victories, but it has risen from defeats. We have the league left and we go for it. halamadrid getty",2021-05-06 13:40:28+00:00,es
1389704626400899088,"Con convicción, con ilusión, con ambición, con VOSOTROS: Hala Madrid.
With conviction, with optimism, with ambition, with YOU: #HalaMadrid https://t.co/bmAGiDaSSa","con conviccion, con ilusion, con ambicion, con vosotros: hala madrid.
with conviction, with optimism, with ambition, with you: halamadrid","con conviccion, con ilusion, con ambicion, con vosotros: hala madrid.
with conviction, with optimism, with ambition, with you: halamadrid","With conviction, with enthusiasm, with ambition, with you: Hala Madrid.
with conviction, with optimism, with ambition, with you: halamadrid","with conviction, with optimism, with ambition, with you: halamadrid","with conviction, with illusion, with ambition, with you: hala madrid. with conviction, with optimism, with ambition, with you: halamadrid",2021-05-04 22:12:57+00:00,es
1388481456620584965,"❄️ Terminamos con agua fría.
Listo para ver a mi equipo. 💪
❄️ Finishing with cold water. 
Ready to watch my team. 💪
#HalaMadrid https://t.co/60ZrwpAexZ","terminamos con agua fria.
listo para ver a mi equipo.
finishing with cold water.
ready to watch my team.
halamadrid",We finished with cold water. ready to see my team. finishing with cold water. ready to watch my team. Go Madrid,"We finish with cold water.
Ready to see my team.
finishing with cold water.
ready to watch my team.
Halamadrid",Finishing with cold water. Ready to watch my team.,we end up with cold water. ready to see my team. finishing with cold water. ready to watch my team. halamadrid,2021-05-01 13:12:30+00:00,es
1387861742861144070,"Deaths and infections continue to rise in India.
@UNICEF fears that India will become the country with the highest death rate among children under 5 in the world.
They urgently need our help.
➡️ https://t.co/wcsNoB3Q1i
#EmergenciaIndia","deaths and infections continue to rise in india.
unicef fears that india will become the country with the highest death rate among children under 5 in the world.
they urgently need our help.
emergenciaindia","deaths and infections continue to rise in india.
unicef fears that india will become the country with the highest death rate among children under 5 in the world.
they urgently need our help.
emergenciaindia","deaths and infections continue to rise in india.
UNICEF fears that India will become the country with the highest death rate among children under 5 in the world.
they urgently need our help.
EmergencyIndia",Deaths and infections continue to rise in India. UNICEF fears that India will become the country with the highest death rate among children under 5 in the world. They urgently need our help.,deaths and infections continue to rise in india. unidef faces that india will eat the country with the high death rate among children under 5 in the world. they urgently need our help. emergencyindia,2021-04-29 20:09:59+00:00,es
1387861655363723264,"Las muertes y los contagios en India no dejan de crecer.
Desde @unicef_es temen que India se convierta en el país con mayor tasa de muerte en menores de 5 años en todo el mundo. 
Necesitan nuestra ayuda urgente. 
➡️ https://t.co/wcsNoB3Q1i
#EmergenciaIndia https://t.co/WwaV4tC0Rl","las muertes y los contagios en india no dejan de crecer.
desde unicef_es temen que india se convierta en el pais con mayor tasa de muerte en menores de 5 anos en todo el mundo.
necesitan nuestra ayuda urgente.
emergenciaindia",deaths and infections in india do not stop growing. from unicef_es they fear that india will become the country with the highest death rate in children under 5 years of age in the world. They need our urgent help. emergencyindia,"Deaths and infections in India continue to grow.
Since unicef_es they fear that India will become the country with the highest rate of death in children under 5 years of age worldwide.
They need our help urgently.
EmergencyIndia",Since UNICEF fears that India will become the country with the highest death rate among children under 5 years of age worldwide. They need our urgent help.,Indian deaths and contagions continue to grow. since unicef_es fear that Indian will become the country with the highest death rate in under 5 years of age worldwide. they need our urgent help.,2021-04-29 20:09:38+00:00,es
1387153062612115459,"Enorme esfuerzo del equipo. Ya sabemos que para ganar hay que saber sufrir. Todo por decidir. ¡Vamos!

Huge effort by the team. We know that to win you have to know how to suffer. All to play for, let's go!
#HalaMadrid @realmadrid https://t.co/p9bvdJ3KP5","enorme esfuerzo del equipo. ya sabemos que para ganar hay que saber sufrir. todo por decidir. !vamos!
huge effort by the team. we know that to win you have to know how to suffer. all to play for, let's go!
halamadrid realmadrid","tremendous team effort. We already know that to win you have to know how to suffer. all to decide. !come on! huge effort by the team. we know that to win you have to know how to suffer. all to play for, let's go! halamadrid realmadrid","Huge team effort. We already know that to win you have to know how to suffer. all to be decided. !Let's go!
huge effort by the team. we know that to win you have to know how to suffer. all to play for, let's go!
Halamadrid RealMadrid","We know that to win you have to know how to suffer. All to play for, let's go! Halamadrid Real Madrid","We know that to win you have to know how to supply. all to play for, let's go! halamarid realmadrid",2021-04-27 21:13:56+00:00,es
1386732697939320832,"THANKS to your likes, shares and comments we have raised 5 million dollars for @UNICEF vaccination programmes. Together we can create a healthier world for children. #VaccinesWork #LasVacunasFuncionan @unicef_es","thanks to your likes, shares and comments we have raised 5 million dollars for unicef vaccination programmes. together we can create a healthier world for children. vaccineswork lasvacunasfuncionan unicef_es","thanks to your likes, shares and comments we have raised 5 million dollars for unicef vaccination programmes. together we can create a healthier world for children. vaccineswork lasvacunasfuncionan unicef_es","thanks to your likes, shares and comments we have raised 5 million dollars for unicef vaccination programmes. together we can create a healthier world for children. vaccineswork vaccines work unicef_es","Thanks to your likes, shares and comments we have raised 5 million dollars for unicef vaccination programmes. together we can create a healthier world for children. vaccineswork the vaccines work unicef_es","thanks to your likes, shares and comments we have raised 5 million dollars for unity movement programmes. together we can create a healthier world for children. vaccinations work uniformf_en",2021-04-26 17:23:34+00:00,es
1386732596445466625,"GRACIAS a vuestros likes, publicaciones compartidas y comentarios, hemos conseguido los 5 millones de dólares para programas de vacunación de @UNICEF.  Juntos podemos ayudar a crear un mundo más sano para los niños. #VaccinesWork #LasVacunasFuncionan @unicef_es","gracias a vuestros likes, publicaciones compartidas y comentarios, hemos conseguido los 5 millones de dolares para programas de vacunacion de unicef. juntos podemos ayudar a crear un mundo mas sano para los ninos. vaccineswork lasvacunasfuncionan unicef_es","thanks to your likes, shared posts and comments, we have raised 5 million dollars for unicef vaccination programs. together we can help create a healthier world for children. vaccineswork vaccineswork unicef_es","Thanks to your likes, shared posts and comments, we have raised $5 million for UNICEF vaccination programs. Together we can help create a healthier world for children. vaccineswork vaccines work unicef_es","Thanks to your likes, shared posts and comments, we have secured the $5 million for UNICEF's vaccination programs. Together we can help create a healthier world for children.","Thanks to your likes, shared publications and comments, we have secured the $5 million for unicef vaccination programs. Together we can help create a healthier world for children. vaccinations workunicef_en",2021-04-26 17:23:09+00:00,es
1385504384172363776,"I need you today because together we can help millions of boys and girls. For every like, comment or share of this post, @UNICEF partners will donate $1 for vaccination programmes up to a maximum of 5 million dollars.
#VaccinesWork 💙","i need you today because together we can help millions of boys and girls. for every like, comment or share of this post, unicef partners will donate $1 for vaccination programmes up to a maximum of 5 million dollars.
vaccineswork","i need you today because together we can help millions of boys and girls. for every like, comment or share of this post, unicef partners will donate $1 for vaccination programmes up to a maximum of 5 million dollars.
vaccineswork","I need you today because together we can help millions of boys and girls. For every like, comment or share of this post, UNICEF partners will donate $1 for vaccination programmes up to a maximum of 5 million dollars.
VaccinesWork","I need you today because together we can help millions of boys and girls. For every like, comment or share of this post, UNICEF partners will donate $1 for vaccination programs up to a maximum of $5 million. vaccineswork","i need you today because together we can help millions of boys and girls. for every like, comment or share of this post, unityf partners will donate $1 for emptiness programmes up to a maximum of 5 million dollars. vacationneswork",2021-04-23 08:02:41+00:00,es
1385504239166885892,"Hoy tu like puede ayudar a millones de niños, porque por cada like, respuesta o RT, aliados de @UNICEF donarán 1$ para programas de vacunación hasta un máximo de 5M. Cada minuto, las vacunas salvan la vida a 5 niños y son la esperanza para acabar con la pandemia. #VaccinesWork 💙 https://t.co/qifVQKYvIM","hoy tu like puede ayudar a millones de ninos, porque por cada like, respuesta o rt, aliados de unicef donaran 1$ para programas de vacunacion hasta un maximo de 5m. cada minuto, las vacunas salvan la vida a 5 ninos y son la esperanza para acabar con la pandemia. vaccineswork","today your like can help millions of children, because for each like, response or rt, unicef allies will donate $1 for vaccination programs up to a maximum of 5m. every minute, vaccines save the lives of 5 children and are the hope to end the pandemic. vaccineswork","Today your Like can help millions of children, because for every like, response or RT, UNICEF partners will donate $ 1 for vaccination programs up to a maximum of 5M. Every minute, vaccines save the lives of 5 children and are the hope to end the pandemic. VaccinesWork","Today your like can help millions of children, because for every like, response or RT, UNICEF allies will donate $1 to vaccination programs up to a maximum of 5m every minute, vaccines save the lives of 5 children and are the hope to end the pandemic.","Today your like can help millions of children, because for every like, response or rt, unicef allies will donate $1 for vaccination programs up to a maximum of 5m. every minute, vaccines save 5 children and are the hope to end the pandemic.",2021-04-23 08:02:06+00:00,es
1385218510347980802,"So happy to be back! 😍
#HalaMadrid https://t.co/tzbDu2uvJY","so happy to be back!
halamadrid","so happy to be back!
halamadrid","so happy to be back!
Halamadrid",So happy to be back!,so happy to be back! halamarid,2021-04-22 13:06:43+00:00,es
1382438308639354886,"¡VAAAAMOOOOSSSS, EQUIPO! ¡En semis!
#HalaMadrid https://t.co/gpj8clVn47","!vaaaamoooossss, equipo! !en semis!
halamadrid",Woooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooosssssssssssssssssssssss! !in semis! Go Madrid,"Vaaaamoooossss, team! in semis!
Halamadrid","♪ Come on, team ♪ ♪ Talk to me ♪","You're going, team, in semis, halamadrid.",2021-04-14 20:59:11+00:00,es
1381652055182434304,"#LaLeyendaDeSergioRamos
Ya en @PrimeVideoES y a partir del 18 de junio en el resto del mundo.

#TheLegendOfSergioRamos now on #PrimeVideo Spain!!
Available in the rest of the world from 18 June. https://t.co/o3BprMp5rc","laleyendadesergioramos
ya en primevideoes y a partir del 18 de junio en el resto del mundo.
thelegendofsergioramos now on primevideo spain!!
available in the rest of the world from 18 june.",la leyenda desergioramos already in prime videos and as of June 18 in the rest of the world. the legend of sergioramos now on prime video spain!! Available in the rest of the world from June 18.,"thelegenddesergioramos
already in primevideoes and from June 18 in the rest of the world.
thelegendofsergioramos now on primevideo spain!!
Available in the rest of the world from 18 June.",Thelegendofsergior now on primevideo spain!! available in the rest of the world from 18 june.,We read about it already in primevideos and from June 18 in the rest of the world. thelegendofsergioramos now on primevideo spain!! available in the rest of the world from 18 June.,2021-04-12 16:54:54+00:00,es
1381013172694360065,#MismaPasión @realmadrid @realmadridfem @marisabelrr1 https://t.co/iyAHwroWuo https://t.co/Wxoq3OpvAp,mismapasion realmadrid realmadridfem marisabelrr1,mispasion realmadrid realmadrid fem marisabelrr1,mismapassion realmadrid realmadridfem marisabelrr1,The Commission has decided to extend the period of validity of the agreement.,same passion realmadrid realmadridfem marisabellrr1,2021-04-10 22:36:13+00:00,es
1380433566983720964,"¡Ya podéis disfrutar de #LaLeyendaDeSergioRamos en @PrimeVideoES!
Disponible en el resto del mundo a partir del 18 de junio. ¡Espero que os guste!

You can now enjoy #TheLegendOfSergioRamos on #PrimeVideo Spain! Available in the rest of the world from 18 June. I hope you like it! https://t.co/FWKUtw3u6s","!ya podeis disfrutar de laleyendadesergioramos en primevideoes!
disponible en el resto del mundo a partir del 18 de junio. !espero que os guste!
you can now enjoy thelegendofsergioramos on primevideo spain! available in the rest of the world from 18 june. i hope you like it!",Now you can enjoy the legend of sergioramos in prime videos! Available in the rest of the world from June 18. !I hope you like it! you can now enjoy the legend of sergioramos on prime video spain! Available in the rest of the world from June 18. I hope you like it!,"Now you can enjoy the legend desergioramos in primevideos!
Available in the rest of the world from June 18. I hope you like it!
You can now enjoy thelegendofsergioramos on primevideo Spain! Available in the rest of the world from 18 June. i hope you like it!",You can now enjoy the legendofsergioramos on primevideo spain! available in the rest of the world from 18 june. i hope you like it!,You can already enjoy the legends of first videos! available in the rest of the world from June 18th. I hope you like it! you can now enjoy thelegendofsergioramos on primevideo spain! available in the rest of the world from June 18th. i hope you like it!,2021-04-09 08:13:04+00:00,es
1379750740265156609,"Ojalá nos veamos pronto.
#LaLeyendaDeSergioRamos, disponible el 9 de abril en @PrimeVideoES y el 18 de junio en el resto del mundo.

Hope to see you again soon.
9 April on #PrimeVideo and 18 June in the rest of the world.
#TheLegendOfSergioRamos https://t.co/hBJACSXuxc","ojala nos veamos pronto.
laleyendadesergioramos, disponible el 9 de abril en primevideoes y el 18 de junio en el resto del mundo.
hope to see you again soon.
9 april on primevideo and 18 june in the rest of the world.
thelegendofsergioramos","Hopefully we'll see each other soon. the legend of sergioramos, available on primevideos april 9 and worldwide on june 18. Hope to see you again soon. 9 April on prime video and 18 June in the rest of the world. thelegendofsergioramos","Hopefully we will see you soon.
LaleyendaDesergioramos, available on April 9 in Primevideoes and June 18 in the rest of the world.
hope to see you again soon.
9 april on primevideo and 18 june in the rest of the world.
thelegendofsergioramos",Hope to see you soon. 9 April on primevideo and 18 June in the rest of the world.,Hope to see you again soon. 9 april on primevideo and 18 June in the rest of the world. thelegendofsergioramos,2021-04-07 10:59:45+00:00,es
1379539371423055873,"Rabia por no estar en el campo, ORGULLO de verlos a ellos.
¡Grande mi @realmadrid! https://t.co/7JFJHncgX2","rabia por no estar en el campo, orgullo de verlos a ellos.
!grande mi realmadrid!","anger for not being in the field, pride to see them. Great my Real Madrid!","anger at not being on the field, pride in seeing them.
Great my realmadrid!","I'm angry that I'm not in the field, proud to see them.","Anger for not being in the country, pride to see them.",2021-04-06 20:59:51+00:00,es
1377601981154492418,"No puedo hacer otra cosa que hablar con franqueza, trabajar duro y animar al equipo con el alma.

All I can do is speak frankly, work hard and support the team with my soul. 

https://t.co/GsclAjNdoa","no puedo hacer otra cosa que hablar con franqueza, trabajar duro y animar al equipo con el alma.
all i can do is speak frankly, work hard and support the team with my soul.","I can't do anything but speak candidly, work hard and cheer on the team with my soul. all i can do is speak frankly, work hard and support the team with my soul.","I can do nothing but speak frankly, work hard and cheer the team with my soul.
All I can do is speak frankly, work hard and support the team with my soul.","All I can do is speak frankly, work hard and support the team with my soul.","I can do nothing but speak frankly, work hard and encourage the team with the soul. all i can do is speak frankly, work hard and support the team with my soul.",2021-04-01 12:41:21+00:00,es
1377387513141137411,"Victoria importante y 3 puntos más en el camino a #Catar2022.
An important win and another 3 points on the road to #Qatar2022.
#VamosEspaña 🇪🇸 https://t.co/zhHVufmPVn","victoria importante y 3 puntos mas en el camino a catar2022.
an important win and another 3 points on the road to qatar2022.
vamosespana",important victory and 3 more points on the way to catar2022. an important win and another 3 points on the road to qatar2022. let's gospain,"Important victory and 3 more points on the road to Qatar2022.
an important win and another 3 points on the road to qatar2022.
vamosespana",An important win and another 3 points on the road to Qatar 2022.,major victory and 3 more points on the road to Qatar2022. an important win and another 3 points on the road to Qatar2022. vaspana,2021-03-31 22:29:08+00:00,es
1377004263197573126,"Muchas gracias a todos por vuestro cariño y vuestros mensajes. Un año más, pero muchos por delante para seguir disfrutando juntos. ¡Os siento cerca!
Thank you all for your kind words and messages. Another year, but many more ahead to enjoy together. I feel your support! https://t.co/GA1Afl6UTF","muchas gracias a todos por vuestro carino y vuestros mensajes. un ano mas, pero muchos por delante para seguir disfrutando juntos. !os siento cerca!
thank you all for your kind words and messages. another year, but many more ahead to enjoy together. i feel your support!","Thank you all so much for your love and your messages. One more year, but many years ahead to continue enjoying together. I feel you close! thank you all for your kind words and messages. another year, but many more ahead to enjoy together. I feel your support!","Thank you all very much for your love and your messages. One more year, but many ahead to continue enjoying together. I feel you close!
thank you all for your kind words and messages. another year, but many more ahead to enjoy together. I feel your support!","Thank you all for your kind words and messages. another year, but many more ahead to enjoy together. I feel your support!","Thank you all so much for your love and your messages. one more year, but many ahead to continue enjoying together. I feel close! thank you all for your kind words and messages. another year, but many more ahead to enjoy together. i feel your support!",2021-03-30 21:06:14+00:00,es
1376233639336423428,Hemos luchado y creído hasta el final. Muy importantes estos 3️⃣ puntos. 💪#VamosEspaña 🇪🇸 @SeFutbol https://t.co/lttm1hpJcX,hemos luchado y creido hasta el final. muy importantes estos 3 puntos. vamosespana sefutbol,We have fought and believed until the end. These 3 points are very important. let's gospain sefutbol,We fought and believed until the end. These 3 points are very important. Vamosespana Sefutbol,We fought and believed until the end. Very important these three points.,We have fought and believed until the end. very important these 3 points.,2021-03-28 18:04:03+00:00,es
1375210867629903873,"Queríamos empezar con una victoria, pero queda mucho camino por recorrer. Con la mente puesta en el siguiente partido.
We wanted to start with a win, but there is still a long way to go. Already focussing on the next match.
#VamosEspaña 🇪🇸 https://t.co/R0qJZr3mzD","queriamos empezar con una victoria, pero queda mucho camino por recorrer. con la mente puesta en el siguiente partido.
we wanted to start with a win, but there is still a long way to go. already focussing on the next match.
vamosespana","We wanted to start with a win, but we still have a long way to go. with the mind set on the next game. we wanted to start with a win, but there is still a long way to go. already focusing on the next match. let's gospain","We wanted to start with a win, but there is still a long way to go. with the mind set on the next game.
we wanted to start with a win, but there is still a long way to go. already focussing on the next match.
vamosespana","We wanted to start with a win, but there is still a long way to go. We are already focusing on the next match.","We wanted to start with a win, but there is still a long way to go. already focusing on the next match. vasespana",2021-03-25 22:19:55+00:00,es
1374654801804419075,"SAVE THE DATE 📌

⚠️ No os perdáis #LaLeyendaDeSergioRamos 🎬
🗓 El 9 de abril en @PrimeVideoES y el 18 de junio en el resto del mundo.

⚠️ Don't miss #TheLegendOfSergioRamos 🎬
🗓 9 April on Prime Video in Spain and 18 June in the rest of the world. https://t.co/rms0NsVHWV","save the date
no os perdais laleyendadesergioramos
el 9 de abril en primevideoes y el 18 de junio en el resto del mundo.
don't miss thelegendofsergioramos
9 april on prime video in spain and 18 june in the rest of the world.",save the date don't miss the legend we will serve on april 9 in primevideoes and on june 18 in the rest of the world. don't miss the legend of sergioramos 9 april on prime video in spain and 18 june in the rest of the world.,"Save the Date
Do not miss the legendDesergioramos
on April 9 on primevideoes and on June 18 in the rest of the world.
Don't Miss TheLegendofSergioramos
9 april on prime video in spain and 18 june in the rest of the world.",Save the date don't lose your legends we're broadcasting on April 9 on PrimeVideo and June 18 in the rest of the world.,save the date do not miss the legenddesergioramos on April 9 in primevideos and on June 18 in the rest of the world. don't miss thelegendofsergioramos 9 april on prime video in spain and 18 June in the rest of the world.,2021-03-24 09:30:19+00:00,es
1371955852811329541,"Este es nuestro equipo, este es el @realmadrid. ¡A cuartos y a por más!
🍳 Y otro a la cazuela. Dedicado a ti, mi ❤️ @PilarRubio_.
This is our team. This is #RealMadrid. Onwards to the quarters! 🍳 And back on the scoresheet. Dedicated to my love #PilarRubio.
#HalaMadrid
📸 Getty https://t.co/ZtRoPBS5eN","este es nuestro equipo, este es el realmadrid. !a cuartos y a por mas!
y otro a la cazuela. dedicado a ti, mi pilarrubio_.
this is our team. this is realmadrid. onwards to the quarters! and back on the scoresheet. dedicated to my love pilarrubio.
halamadrid
getty","This is our team, this is Real Madrid. To the quarters now for more! and another to the casserole. Dedicated to you, my pilarrubio_. this is our team. this is real madrid. onwards to the quarters! and back on the scoresheet. dedicated to my love pilarrubio. halamadrid getty","This is our team, this is Realmadrid. !a quarters and for more!
and another to the casserole. Dedicated to you, my pilarrubio_.
this is our team. This is RealMadrid. onwards to the quarters! and back on the scoresheet. dedicated to my love pilarrubio.
Halamadrid
Getty",This is our team. this is realmadrid. onwards to the quarters! and back on the scoresheet. dedicated to my love pillarrubio. halamadrid getty,"this is our team, this is the realmadrid. a quarter and a half! and another to the casserole. dedicated to you, my plarubio_. this is our team. this is realmadrid.wards to the quarter! and back on the scoresheet. dedicated to my love plarubio. halamadrid getty",2021-03-16 22:45:39+00:00,es
1371395388972883973,Hoy es el día de vestir el 10. Porque hoy se cumple una década de guerra en Siria. 10 años de sufrimiento para millones de niños y niñas. Súmate tú también a #Mi10xSiria de @unicef_es para seguir llevando a los niños y niñas sirios ayuda humanitaria https://t.co/97YbFyawPg https://t.co/XskHMtycLa,hoy es el dia de vestir el 10. porque hoy se cumple una decada de guerra en siria. 10 anos de sufrimiento para millones de ninos y ninas. sumate tu tambien a mi10xsiria de unicef_es para seguir llevando a los ninos y ninas sirios ayuda humanitaria,today is the day to dress the 10th. because today marks a decade of war in syria. 10 years of suffering for millions of boys and girls. You too join mi10xsyria of unicef_es to continue bringing humanitarian aid to Syrian boys and girls,Today is the day of dressing the 10th. Because today marks a decade of war in Syria. 10 years of suffering for millions of children. Join Mi10xSiria de unicef_es to continue bringing Syrian children humanitarian aid,"Today is the dress day, the 10th, because today marks a decade of war in Syria. 10 years of suffering for millions of children. Join your own UNICEF mission to continue to bring Syrian children humanitarian aid.",Today is the day to dress the 10. because today a decade of war is fulfilled in Syria. 10 years of suffering for millions of children. You also add to my 10xsiria of unicef_is to continue to bring Syrian children and children humanitarian aid,2021-03-15 09:38:34+00:00,es
1371155100559941637,Me paso al 🔟. https://t.co/ekFMfcM46s,me paso al .,I go to,I move on to .,I 'll get over it.,I'll move on to the.,2021-03-14 17:43:45+00:00,es
